lon,lat,date,outage_freq
68.69857778,37.9799092,2016-12-15,2
68.69857778,37.9799092,2016-12-16,2
68.69857778,37.9799092,2016-12-17,2
68.69857778,37.9799092,2016-12-18,2
68.69857778,37.9799092,2016-12-19,2
68.69857778,37.9799092,2016-12-20,2
68.69857778,37.9799092,2016-12-21,2
68.69857778,37.9799092,2016-12-22,2
68.69857778,37.9799092,2016-12-23,2
68.69857778,37.9799092,2016-12-24,2
68.69857778,37.9799092,2016-12-25,2
68.69857778,37.9799092,2016-12-26,2
68.69857778,37.9799092,2016-12-27,1
68.69857778,37.9799092,2016-12-28,1
68.69857778,37.9799092,2016-12-29,1
68.69857778,37.9799092,2016-12-30,1
68.69857778,37.9799092,2016-12-31,1
68.69857778,37.9799092,2017-01-02,1
68.69857778,37.9799092,2017-01-03,1
68.69857778,37.9799092,2017-01-04,1
68.69857778,37.9799092,2017-01-05,1
68.69857778,37.9799092,2017-01-06,1
68.69857778,37.9799092,2017-01-09,1
68.69857778,37.9799092,2017-01-10,1
68.69857778,37.9799092,2017-01-11,1
68.69857778,37.9799092,2017-01-12,1
68.69857778,37.9799092,2017-01-15,1
68.69857778,37.9799092,2017-01-16,1
68.69857778,37.9799092,2017-01-22,1
68.69857778,37.9799092,2017-01-24,1
68.69857778,37.9799092,2017-01-25,1
68.69857778,37.9799092,2017-01-30,1
68.69857778,37.9799092,2017-02-01,1
68.69857778,37.9799092,2017-02-04,1
68.69857778,37.9799092,2017-02-05,1
68.69857778,37.9799092,2017-02-07,1
68.69857778,37.9799092,2017-02-09,1
68.69857778,37.9799092,2017-02-13,1
68.69857778,37.9799092,2017-02-14,1
68.69857778,37.9799092,2017-02-15,1
68.69857778,37.9799092,2017-02-16,1
68.69857778,37.9799092,2017-02-17,1
68.69857778,37.9799092,2017-02-18,1
68.69857778,37.9799092,2017-02-21,1
68.69857778,37.9799092,2017-02-22,1
68.69857778,37.9799092,2017-02-23,1
68.69857778,37.9799092,2017-02-27,1
68.69857778,37.9799092,2017-02-28,1
68.69857778,37.9799092,2017-03-03,1
68.69857778,37.9799092,2017-03-09,1
68.69857778,37.9799092,2017-03-12,1
68.69857778,37.9799092,2017-03-14,1
68.69857778,37.9799092,2017-03-15,1
68.69857778,37.9799092,2017-03-16,1
68.69857778,37.9799092,2017-03-17,1
68.69857778,37.9799092,2017-03-18,1
68.69857778,37.9799092,2017-03-19,1
68.69857778,37.9799092,2017-03-23,1
68.71908336,38.02825677,2016-11-22,2
68.71908336,38.02825677,2016-11-23,2
68.71908336,38.02825677,2016-11-24,2
68.71908336,38.02825677,2016-11-25,2
68.71908336,38.02825677,2016-11-26,2
68.71908336,38.02825677,2016-11-27,2
68.71908336,38.02825677,2016-11-28,2
68.71908336,38.02825677,2016-11-29,1
68.71908336,38.02825677,2016-12-01,2
68.71908336,38.02825677,2016-12-02,2
68.71908336,38.02825677,2016-12-03,2
68.71908336,38.02825677,2016-12-04,2
68.71908336,38.02825677,2016-12-06,1
68.71908336,38.02825677,2016-12-07,1
68.71908336,38.02825677,2016-12-08,2
68.71908336,38.02825677,2016-12-09,2
68.71908336,38.02825677,2016-12-10,2
68.71908336,38.02825677,2016-12-11,1
68.71908336,38.02825677,2016-12-12,1
68.71908336,38.02825677,2016-12-13,2
68.71908336,38.02825677,2016-12-14,2
68.71908336,38.02825677,2016-12-15,2
68.71908336,38.02825677,2016-12-16,2
68.71908336,38.02825677,2016-12-17,2
68.71908336,38.02825677,2016-12-18,2
68.71908336,38.02825677,2016-12-19,2
68.71908336,38.02825677,2016-12-20,2
68.71908336,38.02825677,2016-12-21,2
68.71908336,38.02825677,2016-12-22,2
68.71908336,38.02825677,2016-12-23,2
68.71908336,38.02825677,2016-12-24,2
68.71908336,38.02825677,2016-12-25,2
68.71908336,38.02825677,2016-12-26,2
68.71908336,38.02825677,2016-12-27,2
68.71908336,38.02825677,2016-12-28,2
68.71908336,38.02825677,2016-12-29,2
68.71908336,38.02825677,2016-12-30,2
68.71908336,38.02825677,2016-12-31,2
68.71908336,38.02825677,2017-01-01,1
68.71908336,38.02825677,2017-01-02,2
68.71908336,38.02825677,2017-01-03,2
68.71908336,38.02825677,2017-01-04,2
68.71908336,38.02825677,2017-01-05,2
68.71908336,38.02825677,2017-01-06,2
68.71908336,38.02825677,2017-01-09,2
68.71908336,38.02825677,2017-01-10,2
68.71908336,38.02825677,2017-01-11,2
68.71908336,38.02825677,2017-01-12,2
68.71908336,38.02825677,2017-01-13,1
68.71908336,38.02825677,2017-01-14,1
68.71908336,38.02825677,2017-01-15,2
68.71908336,38.02825677,2017-01-16,2
68.71908336,38.02825677,2017-01-17,2
68.71908336,38.02825677,2017-01-18,1
68.71908336,38.02825677,2017-01-19,1
68.71908336,38.02825677,2017-01-20,1
68.71908336,38.02825677,2017-01-23,2
68.71908336,38.02825677,2017-01-26,1
68.71908336,38.02825677,2017-01-27,2
68.71908336,38.02825677,2017-01-28,2
68.71908336,38.02825677,2017-01-29,2
68.71908336,38.02825677,2017-01-30,2
68.71908336,38.02825677,2017-01-31,2
68.71908336,38.02825677,2017-02-02,2
68.71908336,38.02825677,2017-02-03,2
68.71908336,38.02825677,2017-02-05,2
68.71908336,38.02825677,2017-02-06,2
68.71908336,38.02825677,2017-02-07,2
68.71908336,38.02825677,2017-02-09,2
68.71908336,38.02825677,2017-02-10,2
68.71908336,38.02825677,2017-02-12,1
68.71908336,38.02825677,2017-02-13,2
68.71908336,38.02825677,2017-02-14,2
68.71908336,38.02825677,2017-02-16,2
68.71908336,38.02825677,2017-02-17,2
68.71908336,38.02825677,2017-02-18,2
68.71908336,38.02825677,2017-02-19,2
68.71908336,38.02825677,2017-02-21,2
68.71908336,38.02825677,2017-02-22,2
68.71908336,38.02825677,2017-02-23,2
68.71908336,38.02825677,2017-02-27,2
68.71908336,38.02825677,2017-03-01,1
68.71908336,38.02825677,2017-03-02,1
68.71908336,38.02825677,2017-03-03,2
68.71908336,38.02825677,2017-03-04,2
68.71908336,38.02825677,2017-03-05,2
68.71908336,38.02825677,2017-03-08,2
68.71908336,38.02825677,2017-03-09,2
68.71908336,38.02825677,2017-03-12,2
68.71908336,38.02825677,2017-03-13,2
68.71908336,38.02825677,2017-03-14,2
68.71908336,38.02825677,2017-03-15,2
68.71908336,38.02825677,2017-03-16,1
68.71908336,38.02825677,2017-03-17,1
68.71908336,38.02825677,2017-03-18,2
68.71908336,38.02825677,2017-03-19,2
68.71908336,38.02825677,2017-03-20,2
68.71908336,38.02825677,2017-03-21,1
68.71908336,38.02825677,2017-03-23,1
68.72045866,38.49543076,2016-12-04,1
68.72045866,38.49543076,2016-12-06,1
68.72045866,38.49543076,2016-12-07,1
68.72045866,38.49543076,2016-12-09,1
68.72045866,38.49543076,2016-12-10,1
68.72045866,38.49543076,2016-12-12,1
68.72045866,38.49543076,2016-12-13,1
68.72045866,38.49543076,2016-12-14,1
68.72045866,38.49543076,2016-12-15,1
68.72045866,38.49543076,2016-12-16,1
68.72045866,38.49543076,2016-12-17,1
68.72045866,38.49543076,2016-12-18,1
68.72045866,38.49543076,2016-12-20,1
68.72045866,38.49543076,2016-12-21,1
68.72045866,38.49543076,2016-12-22,1
68.72045866,38.49543076,2016-12-24,2
68.72045866,38.49543076,2016-12-25,2
68.72045866,38.49543076,2016-12-26,1
68.72045866,38.49543076,2016-12-27,2
68.72045866,38.49543076,2016-12-28,2
68.72045866,38.49543076,2016-12-29,2
68.72045866,38.49543076,2016-12-30,2
68.72045866,38.49543076,2017-01-02,2
68.72045866,38.49543076,2017-01-03,2
68.72045866,38.49543076,2017-01-04,1
68.72045866,38.49543076,2017-01-05,2
68.72045866,38.49543076,2017-01-06,1
68.72045866,38.49543076,2017-01-07,1
68.72045866,38.49543076,2017-01-09,2
68.72045866,38.49543076,2017-01-10,1
68.72045866,38.49543076,2017-01-11,1
68.72045866,38.49543076,2017-01-12,1
68.72045866,38.49543076,2017-01-15,1
68.72045866,38.49543076,2017-01-18,1
68.72045866,38.49543076,2017-01-19,1
68.72045866,38.49543076,2017-01-23,1
68.72045866,38.49543076,2017-01-27,1
68.72045866,38.49543076,2017-01-28,1
68.72045866,38.49543076,2017-01-29,2
68.72045866,38.49543076,2017-01-30,1
68.72045866,38.49543076,2017-02-02,1
68.72045866,38.49543076,2017-02-03,1
68.72045866,38.49543076,2017-02-04,1
68.72045866,38.49543076,2017-02-05,1
68.72045866,38.49543076,2017-02-11,2
68.72045866,38.49543076,2017-02-12,1
68.72045866,38.49543076,2017-02-13,1
68.72045866,38.49543076,2017-02-14,2
68.72045866,38.49543076,2017-02-16,1
68.72045866,38.49543076,2017-02-18,2
68.72045866,38.49543076,2017-02-19,1
68.72045866,38.49543076,2017-02-20,1
68.72045866,38.49543076,2017-02-23,2
68.72045866,38.49543076,2017-02-24,1
68.72045866,38.49543076,2017-02-25,1
68.72045866,38.49543076,2017-02-26,1
68.72045866,38.49543076,2017-02-27,1
68.72045866,38.49543076,2017-03-01,1
68.72045866,38.49543076,2017-03-04,1
68.72045866,38.49543076,2017-03-21,2
68.72877443,38.57967732,2016-11-11,1
68.72877443,38.57967732,2016-11-13,1
68.72877443,38.57967732,2016-11-20,1
68.72877443,38.57967732,2016-11-23,1
68.72877443,38.57967732,2016-11-25,1
68.72877443,38.57967732,2016-11-26,1
68.72877443,38.57967732,2016-11-27,1
68.72877443,38.57967732,2016-12-06,1
68.72877443,38.57967732,2016-12-07,1
68.72877443,38.57967732,2016-12-08,1
68.72877443,38.57967732,2016-12-09,1
68.72877443,38.57967732,2016-12-10,1
68.72877443,38.57967732,2016-12-13,1
68.72877443,38.57967732,2016-12-14,1
68.72877443,38.57967732,2016-12-16,1
68.72877443,38.57967732,2016-12-18,1
68.72877443,38.57967732,2016-12-21,1
68.72877443,38.57967732,2016-12-24,1
68.72877443,38.57967732,2016-12-26,1
68.72877443,38.57967732,2017-01-01,1
68.72877443,38.57967732,2017-01-03,1
68.72877443,38.57967732,2017-01-06,1
68.72877443,38.57967732,2017-01-07,1
68.72877443,38.57967732,2017-01-09,1
68.72877443,38.57967732,2017-01-10,1
68.72877443,38.57967732,2017-01-14,1
68.72877443,38.57967732,2017-01-15,1
68.72877443,38.57967732,2017-01-16,1
68.72877443,38.57967732,2017-01-17,1
68.72877443,38.57967732,2017-01-18,1
68.72877443,38.57967732,2017-01-20,1
68.72877443,38.57967732,2017-01-22,1
68.72877443,38.57967732,2017-01-23,1
68.72877443,38.57967732,2017-01-25,1
68.72877443,38.57967732,2017-01-26,1
68.72877443,38.57967732,2017-01-27,1
68.72877443,38.57967732,2017-01-31,1
68.72877443,38.57967732,2017-02-03,1
68.72877443,38.57967732,2017-02-04,1
68.72877443,38.57967732,2017-02-05,2
68.72877443,38.57967732,2017-02-06,1
68.72877443,38.57967732,2017-02-07,1
68.72877443,38.57967732,2017-02-08,2
68.72877443,38.57967732,2017-02-09,1
68.72877443,38.57967732,2017-02-10,1
68.72877443,38.57967732,2017-02-11,1
68.72877443,38.57967732,2017-02-12,1
68.72877443,38.57967732,2017-02-13,1
68.72877443,38.57967732,2017-02-15,1
68.72877443,38.57967732,2017-02-18,1
68.72877443,38.57967732,2017-02-20,1
68.72877443,38.57967732,2017-02-21,1
68.72877443,38.57967732,2017-02-22,1
68.72877443,38.57967732,2017-02-24,1
68.72877443,38.57967732,2017-02-25,1
68.72877443,38.57967732,2017-02-26,1
68.72877443,38.57967732,2017-02-27,1
68.72877443,38.57967732,2017-03-01,1
68.72877443,38.57967732,2017-03-02,2
68.72877443,38.57967732,2017-03-03,2
68.72877443,38.57967732,2017-03-04,1
68.72877443,38.57967732,2017-03-05,2
68.72877443,38.57967732,2017-03-06,1
68.72877443,38.57967732,2017-03-07,1
68.72877443,38.57967732,2017-03-08,1
68.72877443,38.57967732,2017-03-09,1
68.72877443,38.57967732,2017-03-10,2
68.72877443,38.57967732,2017-03-11,1
68.72877443,38.57967732,2017-03-12,1
68.72877443,38.57967732,2017-03-13,1
68.72877443,38.57967732,2017-03-15,1
68.72877443,38.57967732,2017-03-16,1
68.72877443,38.57967732,2017-03-17,1
68.72877443,38.57967732,2017-03-18,2
68.73296331,39.70628987,2017-01-05,1
68.73296331,39.70628987,2017-01-06,1
68.73296331,39.70628987,2017-01-25,1
68.73296331,39.70628987,2017-01-27,2
68.73296331,39.70628987,2017-01-28,2
68.73296331,39.70628987,2017-01-30,1
68.73296331,39.70628987,2017-02-07,2
68.73296331,39.70628987,2017-02-15,2
68.73296331,39.70628987,2017-02-18,1
68.73296331,39.70628987,2017-02-22,2
68.73296331,39.70628987,2017-03-01,1
68.73296331,39.70628987,2017-03-02,2
68.73296331,39.70628987,2017-03-04,2
68.73296331,39.70628987,2017-03-05,2
68.73296331,39.70628987,2017-03-12,2
68.73296331,39.70628987,2017-03-13,2
68.73296331,39.70628987,2017-03-14,2
68.73296331,39.70628987,2017-03-15,2
68.73296331,39.70628987,2017-03-18,2
68.73884439,37.69947193,2016-11-11,1
68.73884439,37.69947193,2016-11-12,2
68.73884439,37.69947193,2016-11-13,1
68.73884439,37.69947193,2016-11-14,2
68.73884439,37.69947193,2016-11-15,1
68.73884439,37.69947193,2016-11-16,1
68.73884439,37.69947193,2016-11-17,2
68.73884439,37.69947193,2016-11-18,2
68.73884439,37.69947193,2016-11-20,2
68.73884439,37.69947193,2016-11-22,2
68.73884439,37.69947193,2016-11-23,2
68.73884439,37.69947193,2016-11-24,2
68.73884439,37.69947193,2016-11-25,2
68.73884439,37.69947193,2016-11-26,2
68.73884439,37.69947193,2016-11-27,2
68.73884439,37.69947193,2016-11-28,1
68.73884439,37.69947193,2016-11-29,1
68.73884439,37.69947193,2016-12-01,1
68.73884439,37.69947193,2016-12-02,1
68.73884439,37.69947193,2016-12-03,1
68.73884439,37.69947193,2016-12-04,1
68.73884439,37.69947193,2016-12-06,1
68.73884439,37.69947193,2016-12-07,1
68.73884439,37.69947193,2016-12-08,2
68.73884439,37.69947193,2016-12-09,1
68.73884439,37.69947193,2016-12-10,1
68.73884439,37.69947193,2016-12-11,1
68.73884439,37.69947193,2016-12-12,1
68.73884439,37.69947193,2016-12-13,1
68.73884439,37.69947193,2016-12-14,1
68.73884439,37.69947193,2016-12-15,1
68.73884439,37.69947193,2016-12-16,1
68.73884439,37.69947193,2016-12-17,1
68.73884439,37.69947193,2016-12-18,1
68.73884439,37.69947193,2016-12-19,1
68.73884439,37.69947193,2016-12-20,1
68.73884439,37.69947193,2016-12-21,1
68.73884439,37.69947193,2016-12-22,2
68.73884439,37.69947193,2016-12-23,2
68.73884439,37.69947193,2016-12-24,2
68.73884439,37.69947193,2016-12-25,2
68.73884439,37.69947193,2016-12-26,2
68.73884439,37.69947193,2016-12-27,1
68.73884439,37.69947193,2016-12-28,1
68.73884439,37.69947193,2016-12-29,2
68.73884439,37.69947193,2016-12-30,2
68.73884439,37.69947193,2017-01-02,2
68.73884439,37.69947193,2017-01-04,2
68.73884439,37.69947193,2017-01-05,1
68.73884439,37.69947193,2017-01-06,2
68.73884439,37.69947193,2017-01-09,1
68.73884439,37.69947193,2017-01-10,1
68.73884439,37.69947193,2017-01-11,2
68.73884439,37.69947193,2017-01-12,1
68.73884439,37.69947193,2017-01-15,2
68.73884439,37.69947193,2017-01-19,1
68.73884439,37.69947193,2017-01-20,2
68.73884439,37.69947193,2017-01-22,2
68.73884439,37.69947193,2017-01-23,2
68.73884439,37.69947193,2017-01-25,2
68.73884439,37.69947193,2017-01-30,1
68.73884439,37.69947193,2017-02-01,2
68.73884439,37.69947193,2017-02-04,1
68.73884439,37.69947193,2017-02-05,1
68.73884439,37.69947193,2017-02-07,1
68.73884439,37.69947193,2017-02-09,1
68.73884439,37.69947193,2017-02-16,1
68.73884439,37.69947193,2017-02-17,1
68.73884439,37.69947193,2017-02-27,1
68.73884439,37.69947193,2017-03-04,1
68.73884439,37.69947193,2017-03-05,1
68.73884439,37.69947193,2017-03-06,1
68.73884439,37.69947193,2017-03-07,1
68.73884439,37.69947193,2017-03-08,1
68.73884439,37.69947193,2017-03-12,1
68.73884439,37.69947193,2017-03-14,1
68.73884439,37.69947193,2017-03-15,2
68.74031481,38.57471938,2016-11-22,1
68.74031481,38.57471938,2016-11-23,1
68.74031481,38.57471938,2016-11-24,1
68.74031481,38.57471938,2016-11-25,1
68.74031481,38.57471938,2016-11-27,1
68.74031481,38.57471938,2016-12-02,1
68.74031481,38.57471938,2016-12-04,1
68.74031481,38.57471938,2016-12-10,1
68.74031481,38.57471938,2016-12-12,1
68.74031481,38.57471938,2016-12-21,1
68.74031481,38.57471938,2016-12-29,1
68.74031481,38.57471938,2017-01-11,1
68.74031481,38.57471938,2017-01-14,1
68.74031481,38.57471938,2017-01-16,1
68.74031481,38.57471938,2017-01-17,1
68.74031481,38.57471938,2017-01-18,1
68.74031481,38.57471938,2017-01-19,1
68.74031481,38.57471938,2017-01-24,1
68.74031481,38.57471938,2017-01-25,1
68.74031481,38.57471938,2017-02-02,1
68.74031481,38.57471938,2017-02-21,1
68.74031481,38.57471938,2017-03-01,1
68.74031481,38.57471938,2017-03-05,1
68.74031481,38.57471938,2017-03-10,1
68.74031481,38.57471938,2017-03-11,1
68.74031481,38.57471938,2017-03-12,1
68.74031481,38.57471938,2017-03-13,1
68.74031481,38.57471938,2017-03-14,1
68.74031481,38.57471938,2017-03-16,1
68.74439172,37.81553283,2016-11-15,2
68.74439172,37.81553283,2016-11-16,2
68.74439172,37.81553283,2016-11-17,2
68.74439172,37.81553283,2016-11-18,2
68.74439172,37.81553283,2016-11-19,2
68.74439172,37.81553283,2016-11-20,2
68.74439172,37.81553283,2016-11-22,2
68.74439172,37.81553283,2016-11-23,2
68.74439172,37.81553283,2016-11-24,2
68.74439172,37.81553283,2016-11-25,2
68.74439172,37.81553283,2016-11-26,2
68.74439172,37.81553283,2016-11-27,2
68.74439172,37.81553283,2016-11-28,2
68.74439172,37.81553283,2016-11-29,2
68.74439172,37.81553283,2016-12-01,1
68.74439172,37.81553283,2016-12-02,2
68.74439172,37.81553283,2016-12-03,2
68.74439172,37.81553283,2016-12-04,2
68.74439172,37.81553283,2016-12-06,2
68.74439172,37.81553283,2016-12-07,2
68.74439172,37.81553283,2016-12-08,2
68.74439172,37.81553283,2016-12-09,2
68.74439172,37.81553283,2016-12-10,2
68.74439172,37.81553283,2016-12-11,2
68.74439172,37.81553283,2016-12-12,2
68.74439172,37.81553283,2016-12-13,2
68.74439172,37.81553283,2016-12-14,2
68.74439172,37.81553283,2016-12-15,2
68.74439172,37.81553283,2016-12-16,2
68.74439172,37.81553283,2016-12-17,2
68.74439172,37.81553283,2016-12-18,2
68.74439172,37.81553283,2016-12-19,2
68.74439172,37.81553283,2016-12-20,2
68.74439172,37.81553283,2016-12-21,2
68.74439172,37.81553283,2016-12-22,2
68.74439172,37.81553283,2016-12-23,2
68.74439172,37.81553283,2016-12-24,2
68.74439172,37.81553283,2016-12-25,2
68.74439172,37.81553283,2016-12-26,2
68.74439172,37.81553283,2016-12-27,2
68.74439172,37.81553283,2016-12-28,2
68.74439172,37.81553283,2016-12-29,2
68.74439172,37.81553283,2016-12-30,2
68.74439172,37.81553283,2016-12-31,2
68.74439172,37.81553283,2017-01-01,2
68.74439172,37.81553283,2017-01-02,2
68.74439172,37.81553283,2017-01-03,2
68.74439172,37.81553283,2017-01-04,2
68.74439172,37.81553283,2017-01-05,2
68.74439172,37.81553283,2017-01-06,2
68.74439172,37.81553283,2017-01-07,2
68.74439172,37.81553283,2017-01-09,1
68.74439172,37.81553283,2017-01-10,2
68.74439172,37.81553283,2017-01-11,1
68.74439172,37.81553283,2017-01-12,2
68.74439172,37.81553283,2017-01-15,2
68.74439172,37.81553283,2017-01-16,2
68.74439172,37.81553283,2017-01-17,2
68.74439172,37.81553283,2017-01-18,2
68.74439172,37.81553283,2017-01-21,2
68.74439172,37.81553283,2017-01-26,2
68.74439172,37.81553283,2017-01-30,2
68.74439172,37.81553283,2017-02-04,2
68.74439172,37.81553283,2017-02-06,2
68.74439172,37.81553283,2017-02-08,2
68.74439172,37.81553283,2017-02-09,2
68.74439172,37.81553283,2017-02-10,2
68.74439172,37.81553283,2017-02-13,2
68.74439172,37.81553283,2017-02-14,2
68.74439172,37.81553283,2017-02-16,2
68.74439172,37.81553283,2017-02-17,1
68.74439172,37.81553283,2017-02-18,2
68.74439172,37.81553283,2017-02-21,2
68.74439172,37.81553283,2017-02-22,2
68.74439172,37.81553283,2017-03-03,2
68.74439172,37.81553283,2017-03-05,1
68.74439172,37.81553283,2017-03-17,1
68.74557007,38.55727731,2016-11-20,1
68.74557007,38.55727731,2016-11-23,1
68.74557007,38.55727731,2016-11-24,1
68.74557007,38.55727731,2016-12-07,1
68.74557007,38.55727731,2016-12-10,1
68.74557007,38.55727731,2016-12-16,1
68.75332267,38.55576436,2016-11-18,1
68.75332267,38.55576436,2016-11-20,1
68.75332267,38.55576436,2016-11-22,1
68.75332267,38.55576436,2016-11-23,2
68.75332267,38.55576436,2016-11-24,1
68.75332267,38.55576436,2016-11-25,1
68.75332267,38.55576436,2016-11-26,2
68.75332267,38.55576436,2016-11-27,1
68.75332267,38.55576436,2016-11-28,2
68.75332267,38.55576436,2016-11-29,2
68.75332267,38.55576436,2016-12-02,1
68.75332267,38.55576436,2016-12-03,1
68.75332267,38.55576436,2016-12-06,1
68.75332267,38.55576436,2016-12-07,1
68.75332267,38.55576436,2016-12-08,1
68.75332267,38.55576436,2016-12-09,1
68.75332267,38.55576436,2016-12-10,1
68.75332267,38.55576436,2016-12-11,2
68.75332267,38.55576436,2016-12-12,2
68.75332267,38.55576436,2016-12-14,1
68.75332267,38.55576436,2016-12-15,1
68.75332267,38.55576436,2016-12-17,1
68.75332267,38.55576436,2016-12-18,1
68.75332267,38.55576436,2016-12-19,1
68.75332267,38.55576436,2016-12-20,2
68.75332267,38.55576436,2016-12-21,2
68.75332267,38.55576436,2016-12-22,1
68.75332267,38.55576436,2016-12-23,2
68.75332267,38.55576436,2016-12-24,1
68.75332267,38.55576436,2016-12-26,1
68.75332267,38.55576436,2016-12-28,2
68.75332267,38.55576436,2016-12-29,1
68.75332267,38.55576436,2016-12-31,1
68.75332267,38.55576436,2017-01-01,1
68.75332267,38.55576436,2017-01-04,1
68.75332267,38.55576436,2017-01-06,1
68.75332267,38.55576436,2017-01-09,1
68.75332267,38.55576436,2017-01-12,1
68.75332267,38.55576436,2017-01-17,1
68.75332267,38.55576436,2017-01-18,1
68.75332267,38.55576436,2017-01-23,1
68.75332267,38.55576436,2017-01-24,1
68.75332267,38.55576436,2017-01-25,1
68.75332267,38.55576436,2017-01-27,1
68.75332267,38.55576436,2017-01-29,2
68.75332267,38.55576436,2017-01-31,1
68.75332267,38.55576436,2017-02-01,1
68.75332267,38.55576436,2017-02-04,1
68.75332267,38.55576436,2017-02-06,1
68.75332267,38.55576436,2017-02-07,1
68.75332267,38.55576436,2017-02-08,1
68.75332267,38.55576436,2017-02-12,1
68.75332267,38.55576436,2017-02-13,1
68.75332267,38.55576436,2017-02-18,2
68.75332267,38.55576436,2017-02-19,1
68.75332267,38.55576436,2017-02-20,2
68.75332267,38.55576436,2017-02-22,1
68.75332267,38.55576436,2017-02-24,1
68.75332267,38.55576436,2017-02-26,1
68.75332267,38.55576436,2017-02-27,1
68.75332267,38.55576436,2017-03-01,1
